Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Customer_For;Age;Spent;Living_With;Children;Family_Size;Is_Parent
-0.893586198;-1.545264079;1.040021112;0.908097084;1.589011662;-0.869652802;-0.561961199;-0.736070661;-0.504910708;-0.512309938;-0.656265935;0.870760966;-0.761664999;-0.913000352;-0.55581429;-0.132545206;0.416586011;0.420007897;-0.935075437;-1.349603116;1.404572498;0.449070041;0.632455532
0.5716567;-0.521401153;2.902795767;0.908097084;-0.864630194;-0.87261799;-0.662627947;-0.727150206;-0.68752692;-0.658360362;-0.811018907;-0.688432172;-1.126419919;-0.913000352;-1.17116024;1.104543385;-0.133954243;1.018352021;-0.979897854;-1.349603116;2.739157707;1.552784407;0.632455532
-0.893586198;-1.703889421;1.040021112;-0.929698661;0.379469902;-0.902269876;-0.612294573;-0.709309295;-0.614480435;-0.58533515;-0.598233571;-0.168701126;-1.126419919;-0.571339588;-1.17116024;0.692180521;1.182181052;-0.862158082;-0.956656601;-1.349603116;0.069987289;-0.654644326;0.632455532
0.5716567;0.823104269;-0.822753543;2.745892828;-0.104346802;0.737479388;0.369206221;0.213957851;-0.486649087;-0.658360362;-0.385448235;0.35102992;2.156374364;-0.229678823;1.290223561;-0.132545206;0.218735607;0.078096969;0.394656262;-1.349603116;1.404572498;0.449070041;0.632455532
0.5716567;-0.362404106;1.040021112;-0.929698661;1.243428302;-0.410048578;-0.612294573;-0.468456996;-0.249248012;-0.341917776;-0.7142983;0.870760966;-0.032155158;-0.571339588;0.059531661;-0.132545206;-1.462992826;-0.092858495;-0.55159476;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.661719997;1.040021112;-0.929698661;-0.622721842;-0.878548367;-0.662627947;-0.71822975;-0.614480435;-0.634018624;-0.752986542;-0.688432172;-1.126419919;-0.913000352;-1.17116024;1.516906248;0.99293284;-0.77668035;-0.966617138;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.380199509;1.040021112;0.908097084;-1.383005234;-0.380396692;-0.612294573;-0.428314946;-0.632742056;-0.609676887;-0.462824721;1.910223058;0.332599762;-0.229678823;-0.55581429;1.104543385;0.567124362;1.445740681;-0.55159476;0.740958574;1.404572498;1.552784407;0.632455532
0.5716567;-0.640254001;1.040021112;0.908097084;-0.657280178;-0.7925579;-0.561961199;-0.646866106;-0.614480435;-0.609676887;-0.462824721;0.870760966;-0.396910078;-0.571339588;-0.863487265;0.692180521;0.515511213;0.249052433;-0.85871132;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;1.308644638;-0.822753543;-0.929698661;-0.069788466;0.526951002;1.451373764;1.030179531;3.056105412;1.386345575;3.812226116;-0.688432172;-0.396910078;1.478624999;0.674877611;-1.78199666;-1.501702688;0.505485629;1.473714445;0.740958574;-1.264597919;-0.654644326;-1.58113883
0.5716567;-0.644063983;1.040021112;0.908097084;0.725053262;-0.676915546;-0.612294573;-0.588883145;-0.68752692;-0.634018624;0.485037229;0.870760966;-0.396910078;-0.229678823;-1.17116024;0.692180521;1.160675573;-0.092858495;-0.702662906;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;0.974853058;-0.822753543;-0.929698661;-1.24477189;-0.365570749;1.199706893;0.584156755;2.270855703;2.968558502;1.394210937;-0.688432172;-0.396910078;0.111981941;0.059531661;-1.78199666;0.098304926;-0.092858495;0.620428436;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;-1.388729581;1.040021112;-0.929698661;-1.313888562;-0.875583179;-0.486461138;-0.660246789;-0.541433951;-0.609676887;-0.4434806;-0.168701126;-0.761664999;-0.229678823;-1.17116024;0.279817657;0.399381628;-0.092858495;-0.896893379;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.804193749;-0.822753543;-0.929698661;-0.622721842;1.401681622;0.444706282;1.480662535;1.047327088;1.118586464;1.97453458;-0.168701126;-0.396910078;0.453642706;-0.248141315;0.692180521;1.259600775;1.360262949;1.706126977;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;-0.937200269;1.040021112;-0.929698661;-1.175655218;-0.857792047;-0.486461138;-0.642405878;-0.68752692;-0.463626463;-0.733642421;0.35102992;-0.396910078;-0.913000352;-0.55581429;-0.132545206;-1.080195305;-1.20406901;-0.908514005;-1.349603116;0.069987289;-0.654644326;0.632455532
0.5716567;0.462131721;-0.822753543;0.908097084;-1.624913586;-0.410048578;-0.662627947;-0.553201323;-0.577957193;-0.609676887;-0.598233571;-0.168701126;-0.032155158;-0.229678823;-0.55581429;-0.132545206;-1.13610955;-0.520247154;-0.624638699;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-1.052103746;1.040021112;0.908097084;0.206678222;-0.866687613;-0.612294573;-0.682547928;-0.541433951;-0.4879682;-0.772330664;0.870760966;-0.761664999;-0.913000352;-0.55581429;0.279817657;-1.407078581;0.761918825;-0.928435079;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;-0.863323792;1.040021112;0.908097084;-0.38081349;-0.807383842;-0.511627825;-0.566582006;-0.632742056;-0.4879682;-0.656265935;0.35102992;-0.761664999;-0.913000352;-0.55581429;0.692180521;0.171423554;0.505485629;-0.843770514;-1.349603116;1.404572498;0.449070041;0.632455532
0.5716567;0.666941477;-0.822753543;0.908097084;1.277986638;0.948007775;-0.486461138;-0.303428569;-0.504910708;-0.12284214;-0.7142983;-0.168701126;0.697354683;0.111981941;1.905569512;-0.54490807;-0.284492594;0.505485629;0.270149548;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.406794058;-0.822753543;-0.929698661;0.241236558;-0.264754339;3.414375353;0.254099901;1.156896815;1.581079474;2.284040523;-0.168701126;1.062109603;0.453642706;1.290223561;-0.132545206;0.756372574;1.103829753;0.580586287;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;1.204474159;-0.822753543;-0.929698661;-0.691838514;-0.703602243;2.58387468;1.021259076;2.745657853;-0.12284214;-0.559545328;-0.688432172;-0.396910078;0.111981941;-0.248141315;-1.78199666;-1.256540231;-1.033113546;0.349833845;0.740958574;-1.264597919;-0.654644326;-1.58113883
0.5716567;0.832071665;-0.822753543;-0.929698661;-0.657280178;-0.32405811;-0.662627947;1.538645496;-0.084893422;2.506065493;0.194875408;-0.688432172;-0.396910078;0.79530347;0.674877611;-1.78199666;0.678952851;-1.460502206;0.527463423;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;0.552084463;-0.822753543;0.908097084;0.517703246;0.97765966;-0.285127642;-0.298968341;-0.322294497;-0.4879682;1.684372758;-0.688432172;1.791619444;0.111981941;0.982550586;0.279817657;0.352069575;0.078096969;0.499241901;-1.349603116;0.069987289;-0.654644326;0.632455532
2.036899599;-1.276753285;1.040021112;-0.929698661;-0.104346802;-0.89337431;-0.184460894;-0.704849067;-0.176201528;-0.049816928;-0.520857085;0.35102992;-0.396910078;-0.913000352;-0.55581429;0.692180521;-0.486644094;-1.033113546;-0.838790246;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-0.027404483;-0.822753543;0.908097084;1.208869966;-0.024574067;-0.486461138;-0.392633124;-0.68752692;-0.390601251;2.670922951;-0.168701126;1.426864523;-0.229678823;-0.55581429;1.104543385;1.117664616;-0.605724886;-0.051907817;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-0.659722079;-0.822753543;-0.929698661;-1.002863538;-0.656159227;-0.536794512;-0.575502462;2.05171625;-0.366259514;-0.308071749;-0.168701126;-0.032155158;-0.571339588;0.059531661;0.692180521;1.354224881;1.958607073;-0.481871001;0.740958574;-1.264597919;-0.654644326;-1.58113883
0.5716567;0.635671748;-0.822753543;0.908097084;0.863286606;-0.300336602;-0.486461138;-0.080417181;-0.322294497;-0.293234302;0.427004865;-0.688432172;0.332599762;-0.571339588;0.674877611;-1.369633797;-0.753312029;-0.434769422;-0.242818111;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.354969995;1.040021112;0.908097084;-1.07198021;-0.828140162;-0.662627947;-0.709309295;-0.68752692;-0.658360362;-0.791674785;-0.168701126;-0.761664999;-0.913000352;-0.863487265;-0.132545206;-1.200625986;-0.520247154;-0.946696064;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;-0.990958184;1.040021112;-0.929698661;0.897844942;-0.860757236;-0.511627825;-0.655786561;-0.614480435;-0.536651675;-0.462824721;-0.688432172;-0.396910078;-0.571339588;-1.17116024;0.692180521;-0.637182445;-0.434769422;-0.89191311;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;1.083484004;-0.822753543;-0.929698661;-1.106538546;-0.003817747;1.803707382;0.280861268;2.05171625;1.142928202;0.581757836;-0.688432172;0.697354683;0.111981941;2.213242487;-0.957270933;0.704759425;1.445740681;0.53576387;0.740958574;-1.264597919;-0.654644326;-1.58113883
0.5716567;-0.049288647;1.040021112;0.908097084;1.34710331;-0.06015633;0.04203929;0.334384001;0.316862243;2.116597695;1.761749244;5.548340382;0.697354683;-0.229678823;1.905569512;-0.132545206;-0.08664219;1.103829753;0.417897515;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;1.30037419;-0.822753543;-0.929698661;-1.037421874;0.26601441;3.94287578;1.775037567;2.343902188;2.773824604;-0.308071749;-0.688432172;0.332599762;2.845268058;-0.248141315;-0.957270933;-2.198480197;0.249052433;1.445492923;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;-0.768631804;-0.822753543;-0.929698661;0.448586574;-0.169868306;-0.587127886;-0.383712668;-0.614480435;-0.58533515;0.136843043;0.35102992;1.062109603;-0.571339588;-0.248141315;1.104543385;0.124111501;1.702173877;-0.360684466;-1.349603116;-1.264597919;-1.758358693;-1.58113883
2.036899599;-0.90811431;-0.822753543;-0.929698661;-1.313888562;-0.845931293;-0.511627825;-0.722689978;-0.68752692;-0.439284726;-0.617577692;-0.688432172;-1.126419919;-0.913000352;-0.863487265;0.692180521;0.412284915;-1.289546742;-0.921794721;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;-0.6317977;1.040021112;-0.929698661;0.863286606;-0.789592711;-0.662627947;-0.495218362;-0.322294497;-0.463626463;-0.57888945;0.35102992;-0.396910078;-0.571339588;-0.863487265;0.692180521;-0.723204359;-0.007380763;-0.780687113;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;1.418901796;-0.822753543;-0.929698661;-0.588163506;1.398716433;2.58387468;1.810719389;3.256983244;-0.147183877;3.077149501;-0.688432172;-0.761664999;1.478624999;0.982550586;-0.54490807;1.091858041;-0.947635814;2.177592398;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;-1.641675205;2.902795767;-0.929698661;0.932403278;-0.881513556;-0.587127886;-0.646866106;-0.304032876;-0.634018624;-0.598233571;0.35102992;-0.396910078;-0.913000352;-0.863487265;1.516906248;-0.804925178;-0.178336227;-0.895233289;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;-1.035516386;1.040021112;0.908097084;-1.486680242;-0.878548367;-0.63746126;-0.731610433;-0.68752692;-0.560993412;-0.694954178;-0.688432172;-1.491174839;-0.913000352;-0.863487265;0.279817657;-0.619978062;0.334530165;-0.966617138;0.740958574;1.404572498;1.552784407;0.632455532
0.5716567;0.185489868;-0.822753543;0.908097084;0.448586574;2.774563917;-0.662627947;-0.388172896;-0.68752692;-0.341917776;-0.075942292;0.35102992;-0.396910078;1.136964235;1.597896537;1.104543385;1.388633647;1.445740681;1.272843614;0.740958574;0.069987289;0.449070041;0.632455532
2.036899599;-0.769932774;1.040021112;-0.929698661;-1.002863538;-0.887443933;-0.561961199;-0.713769522;-0.614480435;-0.58533515;-0.694954178;-0.688432172;-1.126419919;-0.913000352;-0.863487265;0.692180521;0.038089586;-1.63145767;-0.954996512;-1.349603116;0.069987289;-0.654644326;0.632455532
0.5716567;-0.444783348;1.040021112;-0.929698661;-0.20802181;-0.712497809;-0.561961199;-0.673627473;-0.68752692;-0.560993412;-0.636921814;-0.688432172;-0.396910078;-0.913000352;-0.863487265;1.104543385;0.773576957;-1.460502206;-0.842110425;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.774457306;-0.822753543;-0.929698661;-0.138905138;0.26601441;-0.285127642;0.428048784;0.408170348;0.656093455;-0.114630535;-0.688432172;-0.761664999;0.111981941;0.059531661;-1.78199666;-0.61137587;-1.118591278;0.361454472;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;0.27660419;-0.822753543;0.908097084;-0.519046834;1.469880958;-0.662627947;-0.388172896;-0.68752692;-0.658360362;-0.172662899;1.390492012;1.426864523;0.111981941;1.905569512;-0.132545206;-1.067292018;0.334530165;0.512522617;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-0.776530547;1.040021112;0.908097084;0.13756155;-0.798488277;-0.662627947;-0.691468384;-0.651003677;-0.609676887;-0.656265935;0.870760966;-0.396910078;-0.571339588;-0.863487265;-0.132545206;-1.19632489;0.932874289;-0.905193826;-1.349603116;1.404572498;0.449070041;0.632455532
2.036899599;0.318839233;-0.822753543;0.908097084;-0.173463474;0.615906658;-0.310294329;-0.058116042;-0.340556118;-0.658360362;-0.308071749;-0.688432172;1.791619444;-0.229678823;0.982550586;0.279817657;-0.650085732;1.103829753;0.200425789;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.259348743;1.040021112;-0.929698661;1.381661646;-0.795523088;-0.662627947;-0.53982064;-0.614480435;-0.58533515;-0.84970715;-0.688432172;-0.761664999;-0.571339588;-0.863487265;-0.54490807;-0.753312029;-0.77668035;-0.85871132;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-0.567399714;1.040021112;-0.929698661;-0.20802181;-0.668019981;-0.285127642;-0.330189935;-0.322294497;-0.341917776;0.156187165;0.35102992;0.332599762;-0.571339588;-0.55581429;1.104543385;-1.183421603;-1.63145767;-0.554914939;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-1.300170735;1.040021112;-0.929698661;0.65593659;-0.863722425;-0.63746126;-0.651326334;-0.651003677;-0.58533515;-0.366104114;0.35102992;-0.396910078;-0.571339588;-0.863487265;0.692180521;-0.723204359;-1.289546742;-0.898553468;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;1.347023236;-0.822753543;-0.929698661;-0.173463474;0.651488921;3.036875047;-0.245445608;3.311768108;2.919875028;0.368972501;-0.688432172;0.697354683;1.478624999;0.982550586;-1.369633797;0.455295872;0.676441093;1.005569202;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;-1.157900437;-0.822753543;-0.929698661;0.517703246;-0.902269876;-0.008294084;-0.633485423;-0.37707936;-0.098500403;-0.559545328;-0.688432172;-0.396910078;-0.913000352;-0.863487265;1.516906248;1.276805158;0.249052433;-0.830489798;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;1.184727302;-0.822753543;-0.929698661;1.243428302;1.096267202;-0.38579439;1.039099987;-0.413602603;0.437017819;-0.636921814;-0.688432172;-0.761664999;0.79530347;1.290223561;-1.78199666;-1.269443518;1.873129341;0.91260419;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;0.56411843;-0.822753543;0.908097084;1.51989499;0.604045904;-0.662627947;-0.624564967;-0.68752692;-0.658360362;-0.656265935;-0.688432172;1.426864523;0.111981941;0.059531661;0.692180521;-0.383417796;0.420007897;-0.101710502;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.431587801;-0.822753543;-0.929698661;-1.279330226;-0.448596029;-0.612294573;-0.53982064;-0.322294497;-0.560993412;-0.559545328;-0.688432172;-0.032155158;-0.229678823;-0.55581429;-0.54490807;0.326263;-1.973368598;-0.608037804;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;-1.830083453;1.040021112;-0.929698661;1.277986638;-0.896339499;-0.536794512;-0.682547928;-0.651003677;-0.366259514;-0.520857085;0.870760966;-0.396910078;-0.571339588;-0.863487265;0.279817657;-0.817828465;-0.605724886;-0.920134632;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-1.365312132;2.902795767;0.908097084;-0.72639685;-0.831105351;-0.662627947;-0.709309295;-0.651003677;-0.658360362;-0.811018907;-0.168701126;-0.761664999;-0.913000352;-0.863487265;0.692180521;-0.465138615;0.163574701;-0.946696064;0.740958574;2.739157707;2.656498774;0.632455532
0.5716567;0.879742902;-0.822753543;-0.929698661;-0.242580146;1.372029736;0.444706282;1.757196656;0.718617907;0.412676081;-0.57888945;-0.688432172;0.697354683;1.136964235;1.290223561;-0.957270933;0.171423554;-0.605724886;1.495295608;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;0.104039891;1.040021112;0.908097084;-1.24477189;-0.356675184;-0.662627947;-0.620104739;-0.632742056;-0.609676887;-0.520857085;1.910223058;-0.396910078;-0.571339588;0.059531661;-0.54490807;-0.680193402;0.249052433;-0.617998341;0.740958574;1.404572498;1.552784407;0.632455532
0.5716567;-1.074220226;1.040021112;0.908097084;1.277986638;-0.834070539;-0.662627947;-0.713769522;-0.68752692;-0.658360362;-0.830363028;-0.168701126;-0.761664999;-0.913000352;-0.863487265;-0.132545206;-2.060845133;1.103829753;-0.954996512;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;-0.540729842;1.040021112;0.908097084;0.344911566;-0.774766768;-0.561961199;-0.651326334;-0.577957193;-0.658360362;-0.327415871;-0.168701126;-0.396910078;-0.913000352;-0.863487265;0.692180521;-0.073738903;-0.263813958;-0.838790246;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;0.675769483;1.040021112;-0.929698661;-0.657280178;-0.635402907;0.948040023;-0.174081964;0.499478454;-0.58533515;0.117498922;-0.168701126;-0.032155158;0.111981941;0.059531661;-0.957270933;1.427343509;-1.375024474;-0.342423482;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-0.981572619;1.040021112;0.908097084;-0.55360517;-0.87261799;-0.662627947;-0.713769522;-0.632742056;-0.634018624;-0.733642421;-0.168701126;-1.126419919;-0.913000352;-0.863487265;-0.132545206;-0.017824659;1.531218413;-0.96163687;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;0.596410349;-0.822753543;0.908097084;-0.89918853;0.316422615;-0.536794512;-0.214224013;0.006414683;0.047550021;0.639790201;0.35102992;-0.396910078;0.111981941;1.905569512;-1.369633797;0.756372574;-0.178336227;0.120741492;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-0.814862682;1.040021112;-0.929698661;1.105194958;-0.896339499;-0.587127886;-0.713769522;-0.577957193;-0.609676887;-0.675610057;-0.688432172;-1.126419919;-0.913000352;-1.17116024;0.692180521;0.799383531;-0.434769422;-0.958316691;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.229240594;1.040021112;0.908097084;-1.486680242;-0.857792047;-0.662627947;-0.731610433;-0.68752692;-0.658360362;-0.830363028;-0.688432172;-1.126419919;-0.913000352;-1.17116024;0.692180521;-1.794177198;0.334530165;-0.974917586;-1.349603116;1.404572498;0.449070041;0.632455532
0.5716567;0.574572648;-0.822753543;0.908097084;-0.277138482;1.26231776;0.847373275;0.829469282;0.736879529;-0.366259514;0.562413715;1.390492012;2.156374364;0.111981941;-0.248141315;0.692180521;0.042390682;0.676441093;1.161617617;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-0.534085605;-0.822753543;0.908097084;1.00151995;0.352004878;-0.234794268;-0.218684241;-0.559695572;-0.098500403;-0.056598171;1.910223058;1.426864523;-0.229678823;0.674877611;1.104543385;-0.482342998;1.360262949;0.037737017;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;0.475234341;-0.822753543;-0.929698661;-0.000671794;1.443194261;-0.662627947;0.481571517;0.134246031;0.437017819;1.587652151;-0.688432172;-0.032155158;1.820285764;-0.248141315;-0.957270933;0.283252043;1.018352021;1.121775468;0.740958574;-1.264597919;-0.654644326;-1.58113883
0.5716567;-1.724240299;1.040021112;-0.929698661;-0.346255154;-0.842966105;-0.612294573;-0.620104739;-0.632742056;-0.609676887;-0.675610057;0.35102992;-0.761664999;-0.913000352;-0.55581429;1.104543385;0.666049564;-0.605724886;-0.900213558;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-1.147817924;1.040021112;-0.929698661;-1.59035525;-0.840000916;-0.63746126;-0.695928611;-0.68752692;-0.634018624;-0.811018907;-0.688432172;-1.126419919;-0.913000352;-0.863487265;0.692180521;0.00368082;-1.289546742;-0.946696064;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;0.114912278;2.902795767;0.908097084;-0.415371826;-0.807383842;-0.662627947;-0.722689978;-0.68752692;-0.658360362;-0.84970715;-0.688432172;-1.126419919;-0.913000352;-0.863487265;-0.54490807;-0.237180541;1.616696145;-0.945035975;0.740958574;2.739157707;2.656498774;0.632455532
0.5716567;-1.020322922;1.040021112;-0.929698661;-0.933746866;-0.703602243;-0.486461138;-0.481837679;-0.504910708;-0.536651675;-0.636921814;0.870760966;-0.396910078;-0.571339588;-0.55581429;1.104543385;0.640242989;-1.460502206;-0.742505054;-1.349603116;0.069987289;-0.654644326;0.632455532
-0.893586198;-1.295710268;1.040021112;-0.929698661;1.036078286;-0.878548367;-0.63746126;-0.71822975;-0.632742056;-0.658360362;-0.772330664;-0.688432172;-1.126419919;-0.913000352;-1.17116024;1.104543385;0.373575053;-1.20406901;-0.969937317;-1.349603116;0.069987289;-0.654644326;0.632455532
0.5716567;-0.834609539;-0.822753543;-0.929698661;-0.104346802;-0.786627522;-0.612294573;-0.6780877;-0.541433951;-0.658360362;-0.733642421;-0.688432172;-1.126419919;-0.571339588;-0.863487265;-0.54490807;-0.516751764;-1.716935402;-0.890253021;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;0.667917204;-0.822753543;0.908097084;1.139753294;1.790121321;-0.38579439;0.227338535;-0.68752692;-0.658360362;-0.404792357;-0.168701126;1.791619444;0.111981941;-0.248141315;-0.132545206;0.55852217;1.103829753;0.919244548;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;-0.779690044;1.040021112;-0.929698661;-1.348446898;-0.837035728;-0.63746126;-0.687008156;-0.651003677;-0.609676887;-0.501512964;-0.688432172;-1.126419919;-0.571339588;-1.17116024;0.692180521;-0.34900903;-0.178336227;-0.910174095;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;-1.391517373;1.040021112;-0.929698661;0.068444878;-0.87261799;-0.612294573;-0.704849067;-0.632742056;-0.658360362;-0.694954178;-0.168701126;-0.761664999;-0.913000352;-0.863487265;1.104543385;0.050992873;-1.20406901;-0.953336422;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.476024216;-0.822753543;2.745892828;-0.38081349;0.034729704;0.495039656;0.35668514;2.069977871;0.461359556;1.83912573;-0.688432172;-0.032155158;0.79530347;1.905569512;-0.957270933;0.924115308;0.761918825;0.562325303;-1.349603116;1.404572498;0.449070041;0.632455532
-0.893586198;1.102766229;-0.822753543;-0.929698661;-1.348446898;1.458020204;3.187875169;0.561855617;0.627309802;1.702788161;-0.269383507;-0.688432172;2.521129285;0.453642706;0.059531661;-0.54490807;1.69831254;0.078096969;1.385729701;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;-0.988913803;1.040021112;-0.929698661;-1.210213554;-0.875583179;-0.612294573;-0.673627473;-0.486649087;-0.609676887;-0.4434806;-0.688432172;-1.126419919;-0.913000352;-0.863487265;1.104543385;0.915513116;-0.263813958;-0.905193826;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;1.442412171;-0.822753543;-0.929698661;-1.07198021;1.632966328;0.872539962;1.797338706;0.042937926;-0.049816928;1.510275665;-0.688432172;1.062109603;1.136964235;0.674877611;-0.957270933;0.562823266;0.334530165;1.770870468;0.740958574;-1.264597919;-0.654644326;-1.58113883
-0.893586198;0.775758275;-0.822753543;-0.929698661;1.589011662;0.446890911;-0.184460894;2.965918379;0.682094665;2.213964645;-0.114630535;-0.688432172;-0.032155158;0.79530347;1.597896537;-0.957270933;1.190783243;-1.63145767;1.545098294;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;-0.490084961;-0.822753543;-0.929698661;-1.313888562;-0.795523088;0.142706038;-0.575502462;-0.486649087;-0.58533515;-0.501512964;-0.688432172;-0.761664999;-0.571339588;-0.55581429;0.279817657;-0.000620276;-1.460502206;-0.777366934;-1.349603116;-1.264597919;-1.758358693;-1.58113883
0.5716567;0.151153569;-0.822753543;0.908097084;0.552261582;2.365367898;-0.662627947;-0.544280868;-0.68752692;-0.658360362;-0.192007021;0.35102992;-0.032155158;-0.229678823;1.597896537;1.104543385;0.99293284;-0.007380763;0.954106427;0.740958574;0.069987289;0.449070041;0.632455532
0.5716567;0.340723397;-0.822753543;0.908097084;0.759611598;0.215606205;-0.310294329;-0.441695629;-0.340556118;-0.317576039;-0.57888945;-0.168701126;-0.396910078;0.79530347;0.674877611;-0.957270933;0.124111501;1.616696145;-0.166453993;0.740958574;0.069987289;0.449070041;0.632455532
2.036899599;-1.150838032;1.040021112;-0.929698661;-1.24477189;-0.902269876;-0.511627825;-0.713769522;-0.68752692;-0.634018624;-0.791674785;-0.688432172;-1.126419919;-0.913000352;-1.17116024;1.104543385;-0.146857531;-0.34929169;-0.978237765;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;1.424756158;-0.822753543;-0.929698661;0.31035323;-0.300336602;0.193039412;0.164895346;2.453471915;3.065925452;2.496825858;-0.688432172;-0.761664999;2.161946529;-0.55581429;-1.78199666;-0.392019988;1.445740681;0.552364766;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;-0.355852796;1.040021112;0.908097084;0.552261582;-0.816279408;-0.662627947;-0.704849067;-0.68752692;-0.658360362;-0.791674785;-0.168701126;-1.126419919;-0.913000352;-0.863487265;0.279817657;0.081100543;0.334530165;-0.938395617;0.740958574;1.404572498;1.552784407;0.632455532
-0.893586198;1.527532741;-0.822753543;-0.929698661;-1.694030258;-0.34481443;1.954707504;0.945435204;1.339513026;3.942227996;3.367311323;-0.688432172;-0.032155158;0.453642706;0.059531661;-1.78199666;-1.45869173;-0.092858495;0.967387144;-1.349603116;-1.264597919;-1.758358693;-1.58113883
-0.893586198;-1.002992151;1.040021112;0.908097084;-0.55360517;-0.860757236;-0.662627947;-0.691468384;-0.559695572;-0.58533515;-0.7142983;0.35102992;-0.761664999;-0.913000352;-0.863487265;0.692180521;0.855297776;-0.178336227;-0.935075437;-1.349603116;1.404572498;0.449070041;0.632455532
0.5716567;-0.872477041;1.040021112;-0.929698661;1.416219982;-0.878548367;-0.662627947;-0.731610433;-0.68752692;-0.658360362;-0.772330664;-0.688432172;-1.126419919;-0.913000352;-1.17116024;0.279817657;-0.998474486;-0.605724886;-0.981557944;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.889964804;-0.822753543;0.908097084;1.589011662;0.562533264;0.167872725;0.392366962;-0.486649087;0.144916971;-0.694954178;0.870760966;0.697354683;1.478624999;0.982550586;-0.54490807;-0.680193402;1.018352021;0.378055367;0.740958574;0.069987289;0.449070041;0.632455532
-0.893586198;0.928947423;1.040021112;-0.929698661;1.51989499;1.03992862;1.350707016;1.284412514;0.262077379;1.946205534;0.949296144;-0.168701126;1.426864523;0.453642706;0.674877611;-0.54490807;-0.34900903;-1.460502206;1.38738979;0.740958574;0.069987289;0.449070041;0.632455532
